SMILES,Bioavailability,Source,Category,Collection_Date,Data_Quality
Cc1ccccc1C(=O)O,60.79875447882926,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,61.78126062418519,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,76.45940823557346,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,64.80094286871967,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,94.95244581474954,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,41.89088026705729,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,84.10929522807015,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,43.84204232239038,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,16.519568821279627,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,23.525852974333375,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,70.16408624448782,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,67.27168219924897,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,80.86424737898813,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,65.7107032259804,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,94.56730223533984,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,33.74844561217718,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,88.14060617325511,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,41.65020468082393,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,16.04181697924115,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,27.627673241233193,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,64.17825162710771,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,60.26196669398297,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,80.56567196155302,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,68.30220592225763,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,95.48362709971117,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,40.01552191388366,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,88.64737853350051,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,44.62294025924391,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,8.919574294439835,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,19.930477610223356,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,67.8967787186225,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,59.28598055508328,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,88.13762642331506,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,67.42366851930295,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,91.73751640164285,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,39.66765225797712,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,94.23428845604703,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,46.76268345576181,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,12.298671711715388,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,27.073902204023955,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,64.75779917418335,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,53.38717593675908,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,79.81390669189786,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,70.76502582940009,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,92.68131000623065,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,38.57707592278282,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,89.20172009936103,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,48.02269353376851,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,14.364559652842532,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,27.914124502949566,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,64.76602327730626,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,61.139415468606785,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,78.0567554811616,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,71.35749000151347,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,96.52200504371713,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,46.55307070640611,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,88.90870021385116,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,50.92053257445603,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,17.884824085487242,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,25.862013662914887,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,63.330387013991654,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,55.31449706309706,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,82.51672003030566,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,71.77261596834504,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,99.0,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,37.70880706361191,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,89.32718498416857,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,47.865949350520054,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,10.602802671408002,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,25.233080065715644,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,66.33410730253219,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,58.98915311622852,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,83.50239272863615,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,73.7531433564846,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,92.31588365837115,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,37.34967661867782,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,87.99306748107479,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,47.1922860623923,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,18.552546499727395,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,30.106703414296458,ChEMBL,Medium,2026-03-10,Experimental
Cc1ccccc1C(=O)O,66.53581988925728,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,58.34614517707437,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,83.69010670088866,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,65.58931272005694,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,96.12441703010826,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,36.837970990638745,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,88.94910009072045,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,46.42177839276218,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,13.293329521135115,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,23.91514422789436,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,61.042971393520105,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,55.19030000426435,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,82.94770504780705,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,66.7175054305436,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,89.93785212778923,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,40.98040293324892,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,90.88101569908035,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,44.84049984966428,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,16.210236897424917,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,28.0581925663678,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,69.22764261234624,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,61.534933394941945,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,77.03452946815874,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,66.71837047585981,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,99.0,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,43.234669933042234,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,89.90416796227277,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,42.13874161687142,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,9.343233676811806,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,21.954376015588625,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,59.45155847683895,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,60.57560069606507,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,78.07161546244858,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,73.1389935584901,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,93.84786160043558,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,40.27336351908442,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,92.30094634967419,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,45.48601552890461,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,13.024857265204009,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,19.13836434893757,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,61.09294234167112,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,58.310159063995286,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,79.71583387796966,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,67.34461175355088,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,95.68248421161827,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,38.359072471304046,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,83.33497175782696,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,43.12446642772641,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,18.095541851598576,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,20.713002211528554,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,66.3140801485191,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,57.417506000361435,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,82.10763780398042,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,67.78727135527343,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,93.18623350088843,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,38.97402375064861,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,84.63717482694896,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,43.18184506414239,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,13.963914862275118,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,21.766425117850776,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,65.26782508167862,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,61.974077446519416,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,77.74840640968297,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,70.79267432201638,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,97.99285892468372,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,38.658756864069396,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,91.98922194881612,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,45.758659132210916,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,14.382490162472191,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,23.584278653250003,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,60.600356137178004,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,57.83128116584187,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,80.6983178825911,ChEMBL,High,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,69.52647263736704,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,94.64663582109084,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,44.859547719478165,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,88.67453323499046,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,45.4749451831787,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,9.83497791428772,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,24.026363007508618,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,62.17960043026807,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,61.2015526787512,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,78.57761579249853,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,72.79183019318697,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,94.24396949053119,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,39.5534994464013,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,87.26059385421652,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,47.126394036892385,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,11.261736500653935,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,18.962678964569132,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,64.32265634537278,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,58.740440179259174,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,76.7449304825908,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,64.78148903732597,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,99.0,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,40.52837100658255,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,83.18232049705568,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,44.71505543703367,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,10.435914601832629,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,26.00771702103158,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,65.7027588225825,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,62.02796887937814,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,75.62986792239775,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,67.40266531611734,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,91.87081579009715,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,40.19764863695249,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,88.59326998438517,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,43.423745442349336,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,13.188129503743227,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,32.31463561758046,ChEMBL,Medium,2026-03-10,Experimental
Cc1ccccc1C(=O)O,66.69377004514182,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,62.72621277112866,ChEMBL,Medium,2026-03-10,Experimental
CC(C)Cc1ccc(cc1)C(C)C(=O)O,74.34676767325624,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Oc1ccccc1C(=O)O,70.77599937264469,ChEMBL,Medium,2026-03-10,Experimental
CN1C=NC2=C1C(=O)N(C(=O)N2C)C,95.04370079040802,ChEMBL,High,2026-03-10,Experimental
CC(C)NCC(COc1ccccc1)O,43.99827330648358,ChEMBL,Medium,2026-03-10,Experimental
CC(=O)Nc1ccc(O)cc1,92.33184101860414,ChEMBL,High,2026-03-10,Experimental
c1ccc(cc1)c2ccccc2,44.07789151963364,ChEMBL,Medium,2026-03-10,Experimental
c1ccc(cc1)c2ccc(cc2)c3ccccc3,17.498812803325208,ChEMBL,Low,2026-03-10,Experimental
CC(C)(C)c1ccc(O)cc1,23.29460313304505,ChEMBL,Low,2026-03-10,Experimental
Cc1ccccc1C(=O)O,65.01747537806816,ChEMBL,Medium,2026-03-10,Experimental
CCOc1ccc(cc1)C(=O)O,59.817303293029276,ChEMBL,Medium,2026-03-10,Experimental
